timestamp,symbol,date,hhmm,gap_abs_pct,abs_move_from_open_pct,abs_rs_vs_spy_pct,score_kind,active_score,active_passed,reason_flags,regime_spy_pct
2026-03-20 09:30:00,BW,2026-03-20,930,1.7857,1.2987,1.3627,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,TRGP,2026-03-20,930,0.1023,0.3197,0.3837,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,FAF,2026-03-20,930,1.2702,2.4576,2.3937,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,DRI,2026-03-20,930,0.3669,0.3314,0.3954,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,CRSP,2026-03-20,930,0.9376,0.8389,0.7749,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,JNUG,2026-03-20,930,0.2593,0.9346,0.8706,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,TLYS,2026-03-20,930,0.8264,1.7760,1.8399,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,OKLO,2026-03-20,930,0.8044,0.7372,0.8027,NONE,,False,NOT_READY_PROVISIONAL,-0.07
2026-03-20 09:30:00,AFRM,2026-03-20,930,0.9903,0.5910,0.5256,NONE,,False,NOT_READY_PROVISIONAL,-0.07
2026-03-20 09:30:00,FUL,2026-03-20,930,0.1789,0.9720,1.0390,NONE,,False,NOT_READY_PROVISIONAL,-0.07
2026-03-20 09:30:00,ABNB,2026-03-20,930,0.6728,0.0539,0.1255,NONE,,False,NOT_READY_PROVISIONAL,-0.07
2026-03-20 09:30:00,RBLX,2026-03-20,930,0.5216,1.3632,1.2840,NONE,,False,NOT_READY_PROVISIONAL,-0.08
2026-03-20 09:30:00,KNTK,2026-03-20,930,0.8367,0.2553,0.3223,NONE,,False,NOT_READY_PROVISIONAL,-0.07
2026-03-20 09:30:00,SUNB,2026-03-20,930,1.1665,0.4292,0.5008,NONE,,False,NOT_READY_PROVISIONAL,-0.07
2026-03-20 09:30:00,TNGX,2026-03-20,930,1.1387,0.4356,0.5072,NONE,,False,NOT_READY_PROVISIONAL,-0.07
2026-03-20 09:30:00,OKE,2026-03-20,930,1.0523,0.2239,0.2970,NONE,,False,NOT_READY_PROVISIONAL,-0.07
2026-03-20 09:30:00,HAL,2026-03-20,930,0.7848,0.1074,0.1683,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,INSW,2026-03-20,930,1.7203,0.7542,0.6918,NONE,,False,NOT_READY_PROVISIONAL,-0.06
2026-03-20 09:30:00,KORE,2026-03-20,930,0.6774,0.6272,0.7993,NONE,,False,NOT_READY_PROVISIONAL,-0.17
2026-03-20 09:31:00,WMT,2026-03-20,931,0.3964,0.0912,0.2389,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,MU,2026-03-20,931,0.1035,1.3408,1.1930,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,SOXL,2026-03-20,931,0.3463,0.1646,0.3123,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,SMCI,2026-03-20,931,26.8831,2.7087,2.5610,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,DELL,2026-03-20,931,4.2227,1.1200,1.2677,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,NFLX,2026-03-20,931,0.5448,0.2191,0.0714,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,TQQQ,2026-03-20,931,1.1167,0.8857,0.7380,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,COIN,2026-03-20,931,0.0000,1.4341,1.2864,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,UPRO,2026-03-20,931,0.7184,0.4461,0.2984,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,TECL,2026-03-20,931,1.2628,1.1868,1.0391,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,SLB,2026-03-20,931,0.5436,0.6446,0.7923,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,BW,2026-03-20,931,1.7857,1.7526,1.9003,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,FNGU,2026-03-20,931,0.8174,2.8022,2.6545,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,RIVN,2026-03-20,931,0.7435,2.0599,1.9122,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,BAC,2026-03-20,931,0.2340,0.0212,0.1689,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,SPXS,2026-03-20,931,0.7562,0.4253,0.5730,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,AA,2026-03-20,931,1.5177,0.4675,0.6153,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,SPY,2026-03-20,931,0.4987,0.1188,0.0289,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,TSEM,2026-03-20,931,4.4486,0.5936,0.7413,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,WEBL,2026-03-20,931,1.4362,2.2666,2.1189,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,PDD,2026-03-20,931,0.5748,0.2478,0.1000,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,QQQ,2026-03-20,931,0.3508,0.2860,0.1383,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,SMTC,2026-03-20,931,0.4340,1.3462,1.1969,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,FDX,2026-03-20,931,7.0233,1.4248,1.2755,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,FAS,2026-03-20,931,0.2599,0.4691,0.6184,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,LABU,2026-03-20,931,0.5337,0.1945,0.3437,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,AGQ,2026-03-20,931,3.0013,0.4803,0.3310,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,BABA,2026-03-20,931,0.7527,0.1033,0.0459,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,TNA,2026-03-20,931,0.8311,0.0453,0.1039,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,JPM,2026-03-20,931,0.4167,0.4603,0.6095,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,TSLA,2026-03-20,931,0.1815,1.0302,0.8809,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,NUGT,2026-03-20,931,0.4796,1.6356,1.4863,NONE,,False,NOT_READY_PROVISIONAL,-0.15
2026-03-20 09:31:00,UCO,2026-03-20,931,1.2434,0.1889,0.0397,NONE,,False,NOT_READY_PROVISIONAL,-0.15
